Program,Year,State,State ANSI,County,County ANSI,FIPS,Commodity,Data Item,Value
SURVEY,1982,NORTH CAROLINA,37,WILSON,195,37195,PEANUTS,"PEANUTS - YIELD, MEASURED IN LB / ACRE",1725
SURVEY,1982,NORTH CAROLINA,37,WILSON,195,37195,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",27
SURVEY,1981,GEORGIA,13,MADISON,195,13195,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",31.5
SURVEY,1981,GEORGIA,13,MADISON,195,13195,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",12.3
SURVEY,1981,NORTH CAROLINA,37,WILSON,195,37195,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",70
SURVEY,1981,NORTH CAROLINA,37,WILSON,195,37195,COTTON,"COTTON, UPLAND - YIELD, MEASURED IN LB / ACRE",227
SURVEY,1981,NORTH CAROLINA,37,WILSON,195,37195,PEANUTS,"PEANUTS - YIELD, MEASURED IN LB / ACRE",1960
SURVEY,1981,NORTH CAROLINA,37,WILSON,195,37195,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",25
SURVEY,1980,GEORGIA,13,MADISON,195,13195,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",18.7
SURVEY,1980,GEORGIA,13,MADISON,195,13195,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",8.1
SURVEY,1980,NORTH CAROLINA,37,WILSON,195,37195,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",49
SURVEY,1980,NORTH CAROLINA,37,WILSON,195,37195,PEANUTS,"PEANUTS - YIELD, MEASURED IN LB / ACRE",960
SURVEY,1980,NORTH CAROLINA,37,WILSON,195,37195,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",15
SURVEY,2017,GEORGIA,13,MARION,197,13197,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",150
SURVEY,2017,GEORGIA,13,MARION,197,13197,PEANUTS,"PEANUTS - YIELD, MEASURED IN LB / ACRE",4313
SURVEY,2017,GEORGIA,13,MARION,197,13197,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",35.3
SURVEY,2017,NORTH CAROLINA,37,YADKIN,197,37197,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",121.6
SURVEY,2017,NORTH CAROLINA,37,YADKIN,197,37197,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",37.6
SURVEY,2016,GEORGIA,13,MARION,197,13197,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",88.4
SURVEY,2016,GEORGIA,13,MARION,197,13197,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",16.3
SURVEY,2016,NORTH CAROLINA,37,YADKIN,197,37197,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",146
SURVEY,2016,NORTH CAROLINA,37,YADKIN,197,37197,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",32
SURVEY,2015,GEORGIA,13,MARION,197,13197,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",130
SURVEY,2015,GEORGIA,13,MARION,197,13197,PEANUTS,"PEANUTS - YIELD, MEASURED IN LB / ACRE",4420
SURVEY,2015,GEORGIA,13,MARION,197,13197,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",35
SURVEY,2015,NORTH CAROLINA,37,YADKIN,197,37197,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",113.6
SURVEY,2015,NORTH CAROLINA,37,YADKIN,197,37197,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",34.5
SURVEY,2014,GEORGIA,13,MARION,197,13197,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",102.5
SURVEY,2014,GEORGIA,13,MARION,197,13197,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",41.7
SURVEY,2014,NORTH CAROLINA,37,YADKIN,197,37197,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",119.2
SURVEY,2014,NORTH CAROLINA,37,YADKIN,197,37197,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",41.4
SURVEY,2013,GEORGIA,13,MARION,197,13197,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",181.4
SURVEY,2013,GEORGIA,13,MARION,197,13197,PEANUTS,"PEANUTS - YIELD, MEASURED IN LB / ACRE",4551
SURVEY,2013,GEORGIA,13,MARION,197,13197,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",41.9
SURVEY,2013,NORTH CAROLINA,37,YADKIN,197,37197,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",139.3
SURVEY,2013,NORTH CAROLINA,37,YADKIN,197,37197,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",34
SURVEY,2012,GEORGIA,13,MARION,197,13197,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",156.7
SURVEY,2012,GEORGIA,13,MARION,197,13197,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",33.9
SURVEY,2012,NORTH CAROLINA,37,YADKIN,197,37197,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",110.5
SURVEY,2012,NORTH CAROLINA,37,YADKIN,197,37197,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",41.4
SURVEY,2011,GEORGIA,13,MARION,197,13197,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",81
SURVEY,2011,GEORGIA,13,MARION,197,13197,COTTON,"COTTON, UPLAND - YIELD, MEASURED IN LB / ACRE",556
SURVEY,2011,GEORGIA,13,MARION,197,13197,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",13.3
SURVEY,2011,NORTH CAROLINA,37,YADKIN,197,37197,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",135.2
SURVEY,2011,NORTH CAROLINA,37,YADKIN,197,37197,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",40.1
SURVEY,2010,GEORGIA,13,MARION,197,13197,PEANUTS,"PEANUTS - YIELD, MEASURED IN LB / ACRE",2257
SURVEY,2010,GEORGIA,13,MARION,197,13197,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",14.6
SURVEY,2010,NORTH CAROLINA,37,YADKIN,197,37197,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",88.9
SURVEY,2010,NORTH CAROLINA,37,YADKIN,197,37197,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",34.3
SURVEY,2009,GEORGIA,13,MARION,197,13197,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",133
SURVEY,2009,GEORGIA,13,MARION,197,13197,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",28
SURVEY,2009,NORTH CAROLINA,37,YADKIN,197,37197,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",126
SURVEY,2009,NORTH CAROLINA,37,YADKIN,197,37197,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",33.5
SURVEY,2008,GEORGIA,13,MARION,197,13197,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",110
SURVEY,2008,GEORGIA,13,MARION,197,13197,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",28
SURVEY,2008,NORTH CAROLINA,37,YADKIN,197,37197,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",99
SURVEY,2008,NORTH CAROLINA,37,YADKIN,197,37197,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",31.5
SURVEY,2007,GEORGIA,13,MARION,197,13197,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",57
SURVEY,2007,GEORGIA,13,MARION,197,13197,PEANUTS,"PEANUTS - YIELD, MEASURED IN LB / ACRE",2545
SURVEY,2007,GEORGIA,13,MARION,197,13197,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",25
SURVEY,2007,NORTH CAROLINA,37,YADKIN,197,37197,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",92
SURVEY,2007,NORTH CAROLINA,37,YADKIN,197,37197,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",20
SURVEY,2006,GEORGIA,13,MARION,197,13197,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",62
SURVEY,2006,GEORGIA,13,MARION,197,13197,PEANUTS,"PEANUTS - YIELD, MEASURED IN LB / ACRE",2215
SURVEY,2006,GEORGIA,13,MARION,197,13197,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",25
SURVEY,2006,NORTH CAROLINA,37,YADKIN,197,37197,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",155
SURVEY,2006,NORTH CAROLINA,37,YADKIN,197,37197,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",39
SURVEY,2005,GEORGIA,13,MARION,197,13197,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",122
SURVEY,2005,GEORGIA,13,MARION,197,13197,COTTON,"COTTON, UPLAND - YIELD, MEASURED IN LB / ACRE",800
SURVEY,2005,GEORGIA,13,MARION,197,13197,PEANUTS,"PEANUTS - YIELD, MEASURED IN LB / ACRE",2410
SURVEY,2005,GEORGIA,13,MARION,197,13197,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",24
SURVEY,2005,NORTH CAROLINA,37,YADKIN,197,37197,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",150
SURVEY,2005,NORTH CAROLINA,37,YADKIN,197,37197,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",30
SURVEY,2004,GEORGIA,13,MARION,197,13197,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",107
SURVEY,2004,GEORGIA,13,MARION,197,13197,PEANUTS,"PEANUTS - YIELD, MEASURED IN LB / ACRE",2500
SURVEY,2004,GEORGIA,13,MARION,197,13197,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",28
SURVEY,2004,NORTH CAROLINA,37,YADKIN,197,37197,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",138
SURVEY,2004,NORTH CAROLINA,37,YADKIN,197,37197,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",39
SURVEY,2003,GEORGIA,13,MARION,197,13197,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",133
SURVEY,2003,GEORGIA,13,MARION,197,13197,PEANUTS,"PEANUTS - YIELD, MEASURED IN LB / ACRE",3590
SURVEY,2003,GEORGIA,13,MARION,197,13197,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",43
SURVEY,2003,NORTH CAROLINA,37,YADKIN,197,37197,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",130
SURVEY,2003,NORTH CAROLINA,37,YADKIN,197,37197,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",35
SURVEY,2002,GEORGIA,13,MARION,197,13197,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",65
SURVEY,2002,GEORGIA,13,MARION,197,13197,PEANUTS,"PEANUTS - YIELD, MEASURED IN LB / ACRE",2440
SURVEY,2002,NORTH CAROLINA,37,YADKIN,197,37197,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",76
SURVEY,2002,NORTH CAROLINA,37,YADKIN,197,37197,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",28
SURVEY,2001,GEORGIA,13,MARION,197,13197,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",70
SURVEY,2001,GEORGIA,13,MARION,197,13197,PEANUTS,"PEANUTS - YIELD, MEASURED IN LB / ACRE",3000
SURVEY,2001,NORTH CAROLINA,37,YADKIN,197,37197,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",111
SURVEY,2001,NORTH CAROLINA,37,YADKIN,197,37197,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",34
SURVEY,2000,GEORGIA,13,MARION,197,13197,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",72
SURVEY,2000,GEORGIA,13,MARION,197,13197,PEANUTS,"PEANUTS - YIELD, MEASURED IN LB / ACRE",2115
SURVEY,2000,GEORGIA,13,MARION,197,13197,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",15
SURVEY,2000,NORTH CAROLINA,37,YADKIN,197,37197,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",114
SURVEY,2000,NORTH CAROLINA,37,YADKIN,197,37197,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",33
SURVEY,1999,GEORGIA,13,MARION,197,13197,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",110
SURVEY,1999,GEORGIA,13,MARION,197,13197,PEANUTS,"PEANUTS - YIELD, MEASURED IN LB / ACRE",2500
SURVEY,1999,GEORGIA,13,MARION,197,13197,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",15
SURVEY,1999,NORTH CAROLINA,37,YADKIN,197,37197,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",97
SURVEY,1999,NORTH CAROLINA,37,YADKIN,197,37197,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",30
SURVEY,1998,GEORGIA,13,MARION,197,13197,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",36.4
SURVEY,1998,GEORGIA,13,MARION,197,13197,COTTON,"COTTON, UPLAND - YIELD, MEASURED IN LB / ACRE",480
SURVEY,1998,GEORGIA,13,MARION,197,13197,PEANUTS,"PEANUTS - YIELD, MEASURED IN LB / ACRE",2545
SURVEY,1998,GEORGIA,13,MARION,197,13197,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",22
SURVEY,1998,NORTH CAROLINA,37,YADKIN,197,37197,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",73
SURVEY,1998,NORTH CAROLINA,37,YADKIN,197,37197,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",24
SURVEY,1997,GEORGIA,13,MARION,197,13197,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",90
SURVEY,1997,GEORGIA,13,MARION,197,13197,COTTON,"COTTON, UPLAND - YIELD, MEASURED IN LB / ACRE",455
SURVEY,1997,GEORGIA,13,MARION,197,13197,PEANUTS,"PEANUTS - YIELD, MEASURED IN LB / ACRE",2165
SURVEY,1997,GEORGIA,13,MARION,197,13197,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",12.2
SURVEY,1997,NORTH CAROLINA,37,YADKIN,197,37197,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",85
SURVEY,1997,NORTH CAROLINA,37,YADKIN,197,37197,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",26
SURVEY,1996,GEORGIA,13,MARION,197,13197,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",72.2
SURVEY,1996,GEORGIA,13,MARION,197,13197,PEANUTS,"PEANUTS - YIELD, MEASURED IN LB / ACRE",2890
SURVEY,1996,GEORGIA,13,MARION,197,13197,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",31.8
SURVEY,1996,NORTH CAROLINA,37,YADKIN,197,37197,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",87
SURVEY,1996,NORTH CAROLINA,37,YADKIN,197,37197,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",33
SURVEY,1995,GEORGIA,13,MARION,197,13197,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",54
SURVEY,1995,GEORGIA,13,MARION,197,13197,PEANUTS,"PEANUTS - YIELD, MEASURED IN LB / ACRE",2275
SURVEY,1995,GEORGIA,13,MARION,197,13197,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",20.8
SURVEY,1995,NORTH CAROLINA,37,YADKIN,197,37197,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",101
SURVEY,1995,NORTH CAROLINA,37,YADKIN,197,37197,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",30
SURVEY,1994,GEORGIA,13,MARION,197,13197,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",84.4
SURVEY,1994,GEORGIA,13,MARION,197,13197,PEANUTS,"PEANUTS - YIELD, MEASURED IN LB / ACRE",2565
SURVEY,1994,GEORGIA,13,MARION,197,13197,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",32.9
SURVEY,1994,NORTH CAROLINA,37,YADKIN,197,37197,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",123
SURVEY,1994,NORTH CAROLINA,37,YADKIN,197,37197,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",35
SURVEY,1993,GEORGIA,13,MARION,197,13197,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",49.1
SURVEY,1993,GEORGIA,13,MARION,197,13197,PEANUTS,"PEANUTS - YIELD, MEASURED IN LB / ACRE",1500
SURVEY,1993,GEORGIA,13,MARION,197,13197,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",18.8
SURVEY,1993,NORTH CAROLINA,37,YADKIN,197,37197,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",46
SURVEY,1993,NORTH CAROLINA,37,YADKIN,197,37197,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",23
SURVEY,1992,GEORGIA,13,MARION,197,13197,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",62.3
SURVEY,1992,GEORGIA,13,MARION,197,13197,PEANUTS,"PEANUTS - YIELD, MEASURED IN LB / ACRE",3060
SURVEY,1992,GEORGIA,13,MARION,197,13197,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",38.3
SURVEY,1992,NORTH CAROLINA,37,YADKIN,197,37197,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",100
SURVEY,1992,NORTH CAROLINA,37,YADKIN,197,37197,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",27
SURVEY,1991,GEORGIA,13,MARION,197,13197,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",60
SURVEY,1991,GEORGIA,13,MARION,197,13197,PEANUTS,"PEANUTS - YIELD, MEASURED IN LB / ACRE",2715
SURVEY,1991,GEORGIA,13,MARION,197,13197,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",25.2
SURVEY,1991,NORTH CAROLINA,37,YADKIN,197,37197,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",81
SURVEY,1991,NORTH CAROLINA,37,YADKIN,197,37197,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",25
SURVEY,1990,GEORGIA,13,MARION,197,13197,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",35
SURVEY,1990,GEORGIA,13,MARION,197,13197,PEANUTS,"PEANUTS - YIELD, MEASURED IN LB / ACRE",1125
SURVEY,1990,GEORGIA,13,MARION,197,13197,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",13.9
SURVEY,1990,NORTH CAROLINA,37,YADKIN,197,37197,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",68
SURVEY,1990,NORTH CAROLINA,37,YADKIN,197,37197,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",17
SURVEY,1989,GEORGIA,13,MARION,197,13197,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",69.6
SURVEY,1989,GEORGIA,13,MARION,197,13197,PEANUTS,"PEANUTS - YIELD, MEASURED IN LB / ACRE",2325
SURVEY,1989,GEORGIA,13,MARION,197,13197,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",22.6
SURVEY,1989,NORTH CAROLINA,37,YADKIN,197,37197,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",91
SURVEY,1989,NORTH CAROLINA,37,YADKIN,197,37197,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",23
SURVEY,1988,GEORGIA,13,MARION,197,13197,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",43.3
SURVEY,1988,GEORGIA,13,MARION,197,13197,PEANUTS,"PEANUTS - YIELD, MEASURED IN LB / ACRE",2720
SURVEY,1988,GEORGIA,13,MARION,197,13197,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",20
SURVEY,1988,NORTH CAROLINA,37,YADKIN,197,37197,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",62
SURVEY,1988,NORTH CAROLINA,37,YADKIN,197,37197,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",19
SURVEY,1988,NORTH CAROLINA,37,YADKIN,197,37197,SWEET POTATOES,"SWEET POTATOES - YIELD, MEASURED IN CWT / ACRE",145
SURVEY,1987,GEORGIA,13,MARION,197,13197,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",71.3
SURVEY,1987,GEORGIA,13,MARION,197,13197,PEANUTS,"PEANUTS - YIELD, MEASURED IN LB / ACRE",2290
SURVEY,1987,GEORGIA,13,MARION,197,13197,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",15
SURVEY,1987,NORTH CAROLINA,37,YADKIN,197,37197,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",62
SURVEY,1987,NORTH CAROLINA,37,YADKIN,197,37197,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",18
SURVEY,1986,GEORGIA,13,MARION,197,13197,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",48.8
SURVEY,1986,GEORGIA,13,MARION,197,13197,PEANUTS,"PEANUTS - YIELD, MEASURED IN LB / ACRE",2850
SURVEY,1986,GEORGIA,13,MARION,197,13197,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",15.4
SURVEY,1986,NORTH CAROLINA,37,YADKIN,197,37197,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",51
SURVEY,1986,NORTH CAROLINA,37,YADKIN,197,37197,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",20
SURVEY,1986,NORTH CAROLINA,37,YADKIN,197,37197,SWEET POTATOES,"SWEET POTATOES - YIELD, MEASURED IN CWT / ACRE",115
SURVEY,1985,GEORGIA,13,MARION,197,13197,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",70.5
SURVEY,1985,GEORGIA,13,MARION,197,13197,PEANUTS,"PEANUTS - YIELD, MEASURED IN LB / ACRE",2895
SURVEY,1985,GEORGIA,13,MARION,197,13197,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",22.6
SURVEY,1985,NORTH CAROLINA,37,YADKIN,197,37197,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",88
SURVEY,1985,NORTH CAROLINA,37,YADKIN,197,37197,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",26
SURVEY,1985,NORTH CAROLINA,37,YADKIN,197,37197,SWEET POTATOES,"SWEET POTATOES - YIELD, MEASURED IN CWT / ACRE",110
SURVEY,1984,GEORGIA,13,MARION,197,13197,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",64.9
SURVEY,1984,GEORGIA,13,MARION,197,13197,PEANUTS,"PEANUTS - YIELD, MEASURED IN LB / ACRE",3010
SURVEY,1984,GEORGIA,13,MARION,197,13197,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",13.5
SURVEY,1984,NORTH CAROLINA,37,YADKIN,197,37197,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",91
SURVEY,1984,NORTH CAROLINA,37,YADKIN,197,37197,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",19
SURVEY,1984,NORTH CAROLINA,37,YADKIN,197,37197,SWEET POTATOES,"SWEET POTATOES - YIELD, MEASURED IN CWT / ACRE",95
SURVEY,1983,GEORGIA,13,MARION,197,13197,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",63.7
SURVEY,1983,GEORGIA,13,MARION,197,13197,PEANUTS,"PEANUTS - YIELD, MEASURED IN LB / ACRE",2785
SURVEY,1983,GEORGIA,13,MARION,197,13197,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",20.9
SURVEY,1983,NORTH CAROLINA,37,YADKIN,197,37197,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",40
SURVEY,1983,NORTH CAROLINA,37,YADKIN,197,37197,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",16
SURVEY,1983,NORTH CAROLINA,37,YADKIN,197,37197,SWEET POTATOES,"SWEET POTATOES - YIELD, MEASURED IN CWT / ACRE",100
SURVEY,1982,GEORGIA,13,MARION,197,13197,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",58.6
SURVEY,1982,GEORGIA,13,MARION,197,13197,PEANUTS,"PEANUTS - YIELD, MEASURED IN LB / ACRE",3075
SURVEY,1982,GEORGIA,13,MARION,197,13197,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",22.2
SURVEY,1982,NORTH CAROLINA,37,YADKIN,197,37197,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",89
SURVEY,1982,NORTH CAROLINA,37,YADKIN,197,37197,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",23
SURVEY,1981,GEORGIA,13,MARION,197,13197,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",25.2
SURVEY,1981,GEORGIA,13,MARION,197,13197,PEANUTS,"PEANUTS - YIELD, MEASURED IN LB / ACRE",2880
SURVEY,1981,GEORGIA,13,MARION,197,13197,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",18.4
SURVEY,1981,NORTH CAROLINA,37,YADKIN,197,37197,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",85
SURVEY,1981,NORTH CAROLINA,37,YADKIN,197,37197,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",23
SURVEY,1980,GEORGIA,13,MARION,197,13197,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",59
SURVEY,1980,GEORGIA,13,MARION,197,13197,PEANUTS,"PEANUTS - YIELD, MEASURED IN LB / ACRE",1800
SURVEY,1980,GEORGIA,13,MARION,197,13197,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",16.7
SURVEY,1980,NORTH CAROLINA,37,YADKIN,197,37197,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",56
SURVEY,1980,NORTH CAROLINA,37,YADKIN,197,37197,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",17
SURVEY,2001,NORTH CAROLINA,37,YANCEY,199,37199,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",0
